VisitReasonId,Name,SpecialtyId,SpecialtyName
pc_8G-0gSKYc0GCVlw1J9WNfB,Cardiac Rehabilitation,sp_422,Advanced Heart Failure and Transplant Cardiologist
pc_i7nstKVw-0SvU_E2rmb0Sh,Mechanical Circulatory Support,sp_422,Advanced Heart Failure and Transplant Cardiologist
pc_6Ug7BPaC9k2f8dqZXxPrKR,Sleep Paralysis,sp_423,Pediatric Sleep Medicine Specialist
pc_55A-ujyu50WJlkTkaG-h8B,Dream (Kicking / Screaming / Punching),sp_423,Pediatric Sleep Medicine Specialist
pc_u_b-rQpSX0C_lhTV_FVjuR,Over Sleeping,sp_423,Pediatric Sleep Medicine Specialist
pc__a5046Osx068xnY12UnZYR,Sleep Aggression,sp_423,Pediatric Sleep Medicine Specialist
pc__lBl4t-2UUCTZkJTuBzNZx,Sleep Walking,sp_423,Pediatric Sleep Medicine Specialist
pc_KMO2ydzHdUCAwajVYFp2Gh,Nightmares,sp_423,Pediatric Sleep Medicine Specialist
pc_bJ7_q80TLkm26jRsh9xWIR,Sleep Talking,sp_423,Pediatric Sleep Medicine Specialist
pc_YrfAL0HUAE-Dk3XdgkdLHh,Pediatric Sleep Medicine Follow Up,sp_423,Pediatric Sleep Medicine Specialist
pc_vmjaVdv7gka-kAuyEucMOR,Pediatric Sleep Medicine Consultation,sp_423,Pediatric Sleep Medicine Specialist
pc_Om7D1u3kmEK3AOVmJ-qJbB,Delayed Sleep Phase Syndrome,sp_423,Pediatric Sleep Medicine Specialist
pc_MHLAYngom0-69wV0tbo5oB,Night Sweat,sp_423,Pediatric Sleep Medicine Specialist
pc_A1SXpfV68UCMZFjHhClEZR,Sleep Rocking / Head Banging,sp_423,Pediatric Sleep Medicine Specialist
pc_ZbVDaG5igEeYgyySdkKFZB,Achalasia,sp_419,Endocrine Surgeon
pc_1jB7lKIs50eFV57COT5Ovh,Esophageal Mass,sp_143,Cardiothoracic Surgeon
pc_a_XiXU8of0-WPUQa9ptoJB,Esophageal Stricture,sp_143,Cardiothoracic Surgeon
pc__prP0Rpx8Ee5Q_O516e7Sh,Gastroesophageal Reflux Disease (GERD),sp_143,Cardiothoracic Surgeon
pc_6QdrSY0nC0GAxyx1G6AWbB,Hiatal Hernia,sp_99,Internist
pc_zECvDNPZJU2AB7JNLlz18B,Esophagectomy,sp_143,Cardiothoracic Surgeon
pc_8rWkh_RSEEm8U1v1CQ4Mth,Barrett's Esophagus,sp_143,Cardiothoracic Surgeon
pc_PiNIJY_yN0OHXk2d2WLoBh,Esophageal Surgery Consultation,sp_143,Cardiothoracic Surgeon
pc_3DcgHvTtSEKl0Bn1lVNd_h,Root Canal Consultation,sp_134,Endodontist
pc_RzYiICkxJESGu8gQQfdTbB,Hospital Discharge/Follow Up,sp_99,Internist
pc_zY66JTkk-U2b8S93EMA7kh,Medicare Annual Wellness Visit,sp_153,Primary Care Doctor
pc_5BoSQ6lt9k2Xrmq2b1Svlh,Brachial Plexus,sp_128,Neurologist
pc_nsxefez1QUidee2rVmfsUR,Pediatric Bone Disorder,sp_424,Pediatric Rheumatologist
pc_RdSeDvNVL0OMxrw_E-e-Xx,Pediatric Dry Eye,sp_424,Pediatric Rheumatologist
pc_F1dotpMk40eQca8X0pkWYR,Pediatric Raynaud's Phenomenon,sp_424,Pediatric Rheumatologist
pc_psDFht1QvUis1MDNRedsJB,Pediatric Joint Pain,sp_424,Pediatric Rheumatologist
pc_X3rx7NC8gk64FjCHP32mSB,Pediatric Fibromyalgia,sp_424,Pediatric Rheumatologist
pc_Xq785ZzzEU6-iwkUuiofQx,Pediatric Hypermobility Syndrome,sp_424,Pediatric Rheumatologist
pc_tDKLRPZZAkmkqgkt0bP5Th,Pediatric Patello-Femoral Pain Syndrome,sp_424,Pediatric Rheumatologist
pc_C9lOgLf7VE61p1IJ08hhmh,Juvenile Dermatomyositis,sp_424,Pediatric Rheumatologist
pc_Byanry8a_EWC3TpdWGaTRB,Pediatric Bechet's Syndrome,sp_424,Pediatric Rheumatologist
pc_jQB_9W7vrkaCUMLamem3mR,Pediatric Vasculitis,sp_424,Pediatric Rheumatologist
pc_dmyMiyqRGkmBU5dQsSrvjx,Pediatric Osteomalacia,sp_424,Pediatric Rheumatologist
pc_McDYSGNlZkyStuDx3sYtnx,Pediatric Osteopenia,sp_424,Pediatric Rheumatologist
pc_IGvsL1n730WKFlMcv8DPgB,Pediatric Disc Disease of Neck and Back,sp_424,Pediatric Rheumatologist
pc_E66CQrorZEisTNZtjgbpuh,Pediatric Tendonitis,sp_424,Pediatric Rheumatologist
pc_LtUe6iWG60qqf6Pd3ihQmR,Oncology Surgery Consultation,sp_390,Surgical Oncologist
pc_MVcnLfu4H0WZ96GNecTZ-x,Platelet Rich Plasma Procedure,sp_129,Sports Medicine Specialist
pc_IDUydCRRkUyGtkXj8ZVG_B,Welcome to Medicare Physical,sp_153,Primary Care Doctor
pc_Lb-FGPFVaUWEc7Vvjctfyx,Yearly Wellness Visit (For Medicare Patients),sp_153,Primary Care Doctor
pc_lyEH-12yr0OWR0g3YPsOQR,Interventional Radiology Consultation,sp_268,Interventional Radiologist
pc_qEZe3oPF9ECNoaeKusd47x,Fatty Liver Disease,sp_360,Hepatologist
pc_8xuY5fRyT0-ykqTp5NWo9h,Liver Function Test,sp_360,Hepatologist
pc_Qd3ZiIIgzESk7MDBDMxLhh,"Colonoscopy Consultation ",sp_106,Gastroenterologist
pc_7E9mFoI7-UmsnHMA6PfVUh,Laminectomy,sp_117,Orthopedic Surgeon
pc_XRcPOFep2Ea1eQuCveAOkh,Couples Therapy,sp_122,Psychiatrist
pc_ytHbm77uhkWki14mVaSoQR,Breathing Problems,sp_105,Cardiologist
pc_MLpC4iVShUKdcOyMiSqNoR,Shoulder Surgery,sp_129,Sports Medicine Specialist
pc_Ge2hMm-z80Ghpay7b5GkGB,Cosmetic Surgery Consultation,sp_160,Aesthetic Surgeon
pc_LdHYf92NWE2YTLhfAw5lQx,Testosterone Replacement Therapy,sp_126,Urologist
pc_-1hQIOp3FE28HE3Wfo1AVR,Atrial Flutter,sp_112,Cardiac Electrophysiologist
pc_nMTbPGku8Ei7tM9yWzuzMB,OB Consultation,sp_102,Family Physician
pc_bCTYsR12o0uI8mb-aUmDxR,Long QT Syndrome,sp_112,Cardiac Electrophysiologist
pc_9wH5n6cNyUGF8kQHXzNXgR,Supraventricular Tachycardia,sp_112,Cardiac Electrophysiologist
pc_lAZ7_1CdS0eSVU1geh3BcR,Swelling Joints/ Muscles,sp_381,Physician Assistant
pc_jeMISJS2HkyYMNBWcXNC5h,Pregnancy and Delivery,sp_104,OB-GYN
pc_E-yk2E-kPE6_oMipQ4rnJB,Pregnancy Test,sp_104,OB-GYN
pc_EwBR-x9YC0KGQGh6p73UAx,Urinary Reflux,sp_126,Urologist
pc_JiS6Rkct1U2NoO5UlizW7h,UPJ Obstruction,sp_126,Urologist
pc_YH4YAAdlzEW5TxGxiXI98R,Hypogonadism,sp_126,Urologist
pc_DN70p3Q4uEScimNLCxGKTh,Robotic Surgery,sp_126,Urologist
pc_NKak_cHuj0a_OB_MUfi0yx,Urinary Retention,sp_126,Urologist
pc_l7tGTWd3Z0CbNCAejrxufB,Hypnotherapy,sp_122,Psychiatrist
pc__bwKry6uPUOp-0VE08XR-x,Car Accident Injury,sp_146,Emergency Medicine Physician
pc_mD1sC7yVeEuhTNKPCM3nzh,Pedestrian and Bicycle Injury,sp_156,Chiropractor
pc_vLU8W2Wr80qwZ1fwraxYSx,Whiplash Injury,sp_156,Chiropractor
pc_dWYGEHeo4U2X89PWeMN17h,Cuts or Scrapes,sp_156,Chiropractor
pc_ul3Or3QWYUGaeme16gFhnx,Broken Ribs,sp_156,Chiropractor
pc_Ljpk6v028kmaIZi1D6OrSx,Personal Injury,sp_156,Chiropractor
pc_cpn6WNYzDUyzllkEHXDveR,Post-Surgery Checkup,sp_102,Family Physician
pc_8kzgoV0w2EC4DU7hOMfFMx,Active Surveillance,sp_126,Urologist
pc_M39KH57bvkSrkzJ66RXGRB,Inguinal Hernia,sp_158,Surgeon
pc_jg-QPTFuUky9IaLZ2TYKFx,Musculoskeletal Ultrasound Evaluation,sp_570,Ultrasound Facility
pc_YnPQK4hGtkGlALixcg-l_R,Ultrasound-Guided Joint Injections,sp_336,Physiatrist
pc_2tWuHbUj1E6Dlm-_JIdHKx,Holistic Dental Consultation,sp_98,Dentist
pc_epnuUwNSB0aL_jNL9Ejekh,Knee Surgery,sp_117,Orthopedic Surgeon
pc_ye9Nn_WZ8U2CHTcF_8Ceex,Hip Surgery,sp_117,Orthopedic Surgeon
pc_EOBnxsjglEyeXLEWeP0WSh,Hand Surgery,sp_117,Orthopedic Surgeon
pc_2czboeyS_E6IznRtEZbAJh,Elbow Surgery,sp_117,Orthopedic Surgeon
pc_lPJyT1d9rEWjTvxopjyocR,Red and White Lesions,sp_425,Oral and Maxillofacial Pathologist
pc_q0ic-WqC8E2Lq88Y-oYWPB,Malocclusion,sp_425,Oral and Maxillofacial Pathologist
pc_hRDTzmZSKE-JWFIgmrlgzx,Large Tongue / Macroglossia,sp_425,Oral and Maxillofacial Pathologist
pc_bcWG-fNn7Uyco-pyrhNIDx,Tongue-Tie / Stafne Defect,sp_425,Oral and Maxillofacial Pathologist
pc_6K98a7s58kux476HVkotFx,Eagle Syndrome,sp_425,Oral and Maxillofacial Pathologist
pc_0D_tu5PICkOKZyF9mUI7mx,Gum Inflammation / Gingivitis,sp_425,Oral and Maxillofacial Pathologist
pc_YBTidAzwxU-UoI_h8nWKSh,Periodontitis,sp_425,Oral and Maxillofacial Pathologist
pc_M23eqjmxdESjPO57bIHdEB,Burning Mouth Syndrome,sp_425,Oral and Maxillofacial Pathologist
pc_EgvNOtj3H0qq6OdGR1wEMR,Scarlet Fever,sp_425,Oral and Maxillofacial Pathologist
pc_L6Iud3hPZEeD1LlFvnho8x,"Hairy / Coated Tongue ",sp_425,Oral and Maxillofacial Pathologist
pc_dokK1Sv6lkG9BJIv4LIvYx,"Discolored Tongue / Geographic Tongue ",sp_425,Oral and Maxillofacial Pathologist
pc_X57-_HVoTUSMrbkbbM8s4B,MRI Scan - Oral / Facial,sp_569,MRI Facility
pc__TZvq71EUkSVQZHfO5LuIR,Intra-Oral Imaging,sp_151,Oral Surgeon
pc_Z1OOddsoEEOiAvOQZngoqR,Cone Beam CT,sp_568,CT Scan Facility
pc_J6St_LnEJkqdKulHyvqHyR,Arthrography,sp_426,Oral and Maxillofacial Radiologist
pc_oGP6d0neikux0eTkvidbVx,Sialography,sp_426,Oral and Maxillofacial Radiologist
pc_zykkLpTe80-YK2npxpzedR,Dental Panoramic Radiology,sp_426,Oral and Maxillofacial Radiologist
pc_7YmnbbTm-EeFlszAdpEutB,Bone Adjustment,sp_395,Neuromusculoskeletal Medicine & OMM Specialist
pc_3vQxE0yeekORkEGGU9gAQB,Muscle Adjustment,sp_395,Neuromusculoskeletal Medicine & OMM Specialist
pc_AEpC_nf3nEiyIndhgbFQFR,Musculoskeletal Chest Pain,sp_395,Neuromusculoskeletal Medicine & OMM Specialist
pc_nwUoiot4FkWk49gwhGLE7x,Ataxia,sp_128,Neurologist
pc_2m-rdqSxc0qUz-7h1fSDFx,Achilles Tendinitis,sp_279,Foot & Ankle Specialist
pc_NYyA_I3Aw0eOa_Eps3sgZR,Knee Pain,sp_117,Orthopedic Surgeon
pc_wr2w_GRWqUOzWG1zygIsKx,Esophageal Dysmotility,sp_419,Endocrine Surgeon
pc_V7AXqb-uwkq67F8sbdVM4x,Tethered Cord (Fatty Filum),sp_341,Pediatric Neurosurgeon
pc_8nBE-I9bDUuGzyTVa4i17B,Tethered Cord (without Fatty Filum),sp_341,Pediatric Neurosurgeon
pc_FvL7KxxOmEuMNVfLJDwbuR,Craniosynostosis,sp_341,Pediatric Neurosurgeon
pc_0NbFeKxIIk-NdDRYqYJR9R,Chiari Malformation,sp_341,Pediatric Neurosurgeon
pc_9dtXaSkpXUWeLoU0tJOCEx,Flat Head Syndrome / Plagiocephaly,sp_341,Pediatric Neurosurgeon
pc_HT-58uB7UkOTzwTv67hFeR,Abnormally Large Head / Macrocephaly,sp_341,Pediatric Neurosurgeon
pc_MsOv78HaLkyxZtVkfrCGYR,Abnormally Small Head / Microcephaly,sp_341,Pediatric Neurosurgeon
pc_N1aLfHpGHkOgcOnQz-3c7R,Sacral Dimple,sp_341,Pediatric Neurosurgeon
pc_2tO9xVSJ1UGjkXlkARQLWh,Cerebral Shunt,sp_113,Neurosurgeon
pc_PyYLdawCTE6wbcKlddXAeh,Brain Cyst,sp_113,Neurosurgeon
pc_TtTeHWcBBUmgaAkd3gh6ZR,Syrinx,sp_113,Neurosurgeon
pc_4WqAvsXwDESJwfCbMdgXBx,Spine Fracture,sp_290,Spine Specialist
pc_90giQXz6HEqb0bStCoYpHR,Skull Fracture,sp_113,Neurosurgeon
pc_aL6PUJL-CkyuyAkeHtdZ2R,Hormone Replacement Therapy,sp_127,Endocrinologist
pc_NMahmjQEuEWbG7I9Fk37Kh,Skeletal Imaging,sp_427,Nuclear Radiologist
pc_RLHG6jMVMkaYmxg-bI8slh,Hybrid Imaging,sp_427,Nuclear Radiologist
pc_rDOIQMjUnUqazq6ikbkQ1h,Renal Function Imaging,sp_123,Radiologist
pc__2muZ16myEWsMIQXrZvdNh,Urinary Tract Imaging,sp_123,Radiologist
pc_1hf5pY_1mkSheZD5jgHuDR,Abdominal Imaging,sp_123,Radiologist
pc_q9xAl3DRkUKYr5arGuQgGR,Molecular Imaging,sp_123,Radiologist
pc_qdqsRSkkxE2Qs8FhvdbXsR,Arteriovenous Malformation (AVM),sp_128,Neurologist
pc_z3Q_iLEN706XqAvuso3YsR,Nose Bleed / Epistaxis,sp_130,"Ear, Nose & Throat Doctor"
pc_rNQm8IAyykaoAnc-COTudh,Lymphatic Malformations,sp_428,Endovascular Surgical Neuroradiologist
pc_RnF4QaEmCEmNIKbqNhxKex,Occlusive Cerebrovascular Disorder,sp_428,Endovascular Surgical Neuroradiologist
pc_1LfX4FkXQkiPk9tFIi0-9x,Moyamoya Disease,sp_428,Endovascular Surgical Neuroradiologist
pc_K_GkH_NDd0KvP9mCYGwshx,Atherosclerosis,sp_355,Interventional Cardiologist
pc_mxGpihkaH02q7abGKrslIB,Head and Neck Tumor,sp_187,Head & Neck Oncologist
pc_jcG1AjiO6UGDTOsn1IVu_B,Juvenile Nasopharyngeal Tumor,sp_428,Endovascular Surgical Neuroradiologist
pc_3qlrMNBxl0KWjZTrKf8cbx,Paraganglioma,sp_127,Endocrinologist
pc_oT_UR7U9g0SJU7RmeSPV7h,Chemoembolization,sp_429,Vascular Interventional Radiologist
pc_OvdBiABbF0WM0tCnve2N8R,Digital Radiography,sp_123,Radiologist
pc_UYOhDq7Zc0uV9ErCMtsXWB,Radioembolization,sp_429,Vascular Interventional Radiologist
pc_HJiZjvnfwk6j3AiEcNeJ-B,Image-Guided Cancer Therapy,sp_429,Vascular Interventional Radiologist
pc_Q04LCQFN_EK-F07CltoiWx,Thrombectomy,sp_429,Vascular Interventional Radiologist
pc_nq7Y_GoKP0aiomG2p29WXB,Biliary Drainage,sp_429,Vascular Interventional Radiologist
pc_UHYrc0GtB0KicepnT_N79x,Cystinuria,sp_127,Endocrinologist
pc_s9MLmeZiOUGQSsJpvOnEVB,Epidural Catheter,sp_430,Obstetric Anesthesiologist
pc_cd498ovOjkCRHugpkFlZMh,Preeclampsia,sp_469,Obstetrician
pc_j1VmqodX4UWolw2h93fFvR,Cesarean Delivery,sp_469,Obstetrician
pc_8UU0_Idlq0-vd35RSmmyFR,Cervical Cerclage,sp_104,OB-GYN
pc_CaK32vN2GU6nBsNGpL5PRB,Cord Prolapse,sp_430,Obstetric Anesthesiologist
pc_YwPKmFXF_UijPFtOwml_jx,Neuraxial Labor Analgesia,sp_430,Obstetric Anesthesiologist
pc_XpAWOIRjlEujA7swZCCV-R,Nuclear Medicine Imaging,sp_427,Nuclear Radiologist
pc_UcZzJoZAcUuO2dsGw9Kh0B,Tumor,sp_431,Diagnostic Radiologist
pc_33r7--hUxUiu1pqTzO5cOB,Congenital Heart Disease Screening Visit,sp_432,Adult Congenital Heart Disease Specialist
pc_mK67wdC9_0eSO1s3fJGz5x,Right Heart Valve Disease,sp_355,Interventional Cardiologist
pc_VNtfN1pKqkqfkYYckEVsyh,Aortic Valve Disease,sp_432,Adult Congenital Heart Disease Specialist
pc_o4KyGgKjl0CKDJV6oNDE_h,Mitral Valve Disease,sp_432,Adult Congenital Heart Disease Specialist
pc_8Uljx3q6o0WIcOujNTLrbB,Slow Weight Gain,sp_384,Nutritionist
pc_kXuRYx7SXE-S6JvM8kNx6h,Exercise Intolerance,sp_129,Sports Medicine Specialist
pc_KYA9vH4u0keSwZyMZ4kaxx,Organ Transplant,sp_326,Transplant Specialist
pc__IfaBf3w60W7rzmz7pJNmB,Surgical Emergency,sp_158,Surgeon
pc_7o6VTdRk_U6dTcFU6DLpUB,Surgical Infections,sp_433,Surgical Critical Care Specialist
pc_afFaSPz5bkSoKW2Nkdg_Ox,Sepsis,sp_433,Surgical Critical Care Specialist
pc_ugvSpiK99EGG5QKF92bhmR,Tube Thoracotomy,sp_433,Surgical Critical Care Specialist
pc_pSlMMWwugE6FcF0fQYPAnB,Gastrointestinal Bleeding,sp_106,Gastroenterologist
pc_gpeiYSdv9E-gVIkgMqMKDR,Acute Respiratory Distress Syndrome (ARDS),sp_433,Surgical Critical Care Specialist
pc_-_d2OXIVTE-bkQgFEsKgJx,Laparoscopic Colectomy,sp_433,Surgical Critical Care Specialist
pc_DcaQK5FfvEK-67vH_N1QAh,Sclerotherapy,sp_142,Vascular Surgeon
pc_g7__GQ2uX0GjadXUVcqO9B,Neuromyopathy,sp_434,Pulmonary Diseases and Critical Care Medicine Specialist
pc_aGnvMHycxkCo__EKitxJNx,Cyanosis,sp_434,Pulmonary Diseases and Critical Care Medicine Specialist
pc_PuuXsdXGdU6wrI6tnMf1Ax,Shortness of Breath During Pregnancy,sp_104,OB-GYN
pc_B6GURFLXZUKATFb8aUbD1h,Enlarged Lymph Nodes,sp_434,Pulmonary Diseases and Critical Care Medicine Specialist
pc_zj4diBP_H0eB5e_-0HZU_h,Hypothermia,sp_434,Pulmonary Diseases and Critical Care Medicine Specialist
pc_lQlgo7xK-UeQ1xTg3wGUUB,Nicotine Withdrawal,sp_434,Pulmonary Diseases and Critical Care Medicine Specialist
pc_xgcuyAQwf0WseOcZZ-gx8B,Pleurisy,sp_434,Pulmonary Diseases and Critical Care Medicine Specialist
pc_PWzhLFcwWESP9GoCAlBy4B,Wheezing,sp_108,Pulmonologist
pc_gtvp0Qrlwk6bZkVzBFQtkR,Exercise Stress Test,sp_105,Cardiologist
pc_5gQtDInhDU2woOD8bJl_Bh,Sarcoidosis,sp_434,Pulmonary Diseases and Critical Care Medicine Specialist
pc_afNR9o75SUeZS1U-8r8gLh,Post Liver Transplant Consultation,sp_435,Transplant Hepatologist
pc_Rhb5c4iAVEK8xJF-RYJqdh,Endoscopic Retrograde  Cholangiopancreatography,sp_435,Transplant Hepatologist
pc_X9MF4LfBTk61xK7F-CJPtR,Chronic Liver Failure,sp_435,Transplant Hepatologist
pc_BvUHYHwZ0EyxlzjRkIbvjR,Liver Tumor,sp_435,Transplant Hepatologist
pc_ydzIt4CFxkmYM_vbKeXdZh,Hepato-Renal Syndrome,sp_435,Transplant Hepatologist
pc_VWXJbqrpskCrBrrpLOeipx,Liver Disease Consultation,sp_360,Hepatologist
pc_UVIQE3f1YU6ujyhItQjPkR,Autoimmune Hepatitis,sp_435,Transplant Hepatologist
pc_z_bnWuCOukGjx7c1qPr6Ax,End - Stage Liver Disease Management,sp_435,Transplant Hepatologist
pc_Si7Kiz6pFkOzmZ9afg1Qgx,Genetic Testing,sp_436,Medical Genetics and Genomics Specialist
pc_d1MVw9JDJU-avQOsbJTq5B,Genetic Risk Assessment,sp_436,Medical Genetics and Genomics Specialist
pc_5j_FQBMNak-xBYGVxPS11R,Abnormal Newborn Screen,sp_436,Medical Genetics and Genomics Specialist
pc_vYK-XF3eRUyY1KupeRdezB,DNA Testing,sp_436,Medical Genetics and Genomics Specialist
pc_agz9hfxXrUu-8Eh06f3yyx,Chromosome Analysis,sp_436,Medical Genetics and Genomics Specialist
pc_g81DRYNDDkmBWvEfco1uxB,Subtelomere / FISH Analysis,sp_436,Medical Genetics and Genomics Specialist
pc_Herd2WCk5Uain9vjWaRmIB,Down’s Syndrome,sp_318,Neurodevelopmental Disabilities Specialist
pc_ZzR0MopPXUOrjS8Q1ejVWB,William's Syndrome,sp_436,Medical Genetics and Genomics Specialist
pc_Sb5deWKzYECJdGfm15DRWR,Achondroplasia,sp_436,Medical Genetics and Genomics Specialist
pc_jT_1dLQOS0i22FiEk5jFGh,Fetal Alcohol Syndrome,sp_436,Medical Genetics and Genomics Specialist
pc_Lr6dT1EoxUqnVQoy5N5sxB,Fragile X Syndrome,sp_436,Medical Genetics and Genomics Specialist
pc_jatRCHJIlE-Fd_cufDObIR,Phenylketonuria,sp_436,Medical Genetics and Genomics Specialist
pc_jDRqkOnrJkWNSzNzyYzs8x,Hypercholesterolemia,sp_436,Medical Genetics and Genomics Specialist
pc_M5tlL6PSRkufdrDtN4jmnx,Diagnostic Radiology,sp_431,Diagnostic Radiologist
pc_5byVGj9HiUumFf5FUc7aAB,Muscle Biopsy,sp_436,Medical Genetics and Genomics Specialist
pc_bB_Ehz9_i0WEn_CiFOlHah,Developmental Delay,sp_311,Developmental Pediatrics Specialist
pc_bLYIrUNeh0WgI5FMXByu_R,DiGeorge Syndrome,sp_436,Medical Genetics and Genomics Specialist
pc_nwqXn1Dm20uuir2fZNw_TR,Neurofibromatosis,sp_436,Medical Genetics and Genomics Specialist
pc_WrMcB6N6tEeVQuIHBHO8Fh,Marfan's Syndrome,sp_436,Medical Genetics and Genomics Specialist
pc_AEH2DYPJc0K9NblEDL3V-x,Turner Syndrome,sp_436,Medical Genetics and Genomics Specialist
pc_FAkEz9iKnUih6jY40FzAUx,Knee Replacement Surgery,sp_117,Orthopedic Surgeon
pc_fV-pCTRLMUylLrs754vo2x,Hip Replacement Surgery,sp_117,Orthopedic Surgeon
pc_b_PO1ueiCUOibHqsj7wJZR,Hip Fracture(s),sp_412,Hip Surgeon
pc_Zz2zdNOtRUaiYRIjP9Qdwx,Knee Fracture(s),sp_413,Knee Surgeon
pc_E9_NlqErBkuKSkaD6WeZLx,Knee Dislocation,sp_413,Knee Surgeon
pc_lrY7x4wMRkWd5ny3A-0Tfh,Hip and Knee Surgery Consultation,sp_363,Hip and Knee Surgeon
pc_ZNaBS0wxyE69LMOGI0LAmx,Hip and Knee Surgery Follow Up,sp_363,Hip and Knee Surgeon
pc_FRCR_c7qFUahotB78vvJzB,Joint Stiffness,sp_102,Family Physician
pc_fUSBBxmNUkWX_clOD3JuBR,Headache (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_iwSdjKV-AEyzNPCE77I_Fx,Hearing Loss (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_s7I0hm-pNkmsK6i-BKdesx,Cognitive Impairment (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_AqHuK2gdOk2yRKFUqn7hLx,Poor Balance (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_2T4oUpGR00S7Yy1AEC4isx,Slurred Speech (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_9DEnNcfuLkOyu0WseFAYNR,Loss of Consciousness (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_REw6L5jOD0-qTQTsxkX_NR,Coma (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_mG1F2nnwBkuPpMegg4VnoR,Tremor/ Seizure (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_jxCEuhvC00G0zA6rwa-hTR,Concussion (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_RTv8_HGoMUWZNEXlcMp5UB,Memory Loss (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_ZvwnuG3nEUCtVZBbnuub6h,Vomiting (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_tHa-8o3aUUetjWIbvpa8fx,Confusion (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_HoJXwOpwKEW1JLKKwdD0oh,Paralysis (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_8U_FRfnGO0-v77GTmPLldB,Dilated Pupil (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc__FRAW9-kbU61M3Kzt9CxLR,Blurred Vision (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_dAe5hVWjhEyks3_x2Qi1TR,Uncontrolled Eye Movement (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_ft4-xge4hk6FOScGelmm9B,Otorrhea (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_Alu1ZtPUQ0GgZHo-rSTokh,Dizziness (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_-rx8juQKFk6XEUKBFfntXx,Shortness of Breath (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_Tz2GxpKvqEGeCL0z_UWoYB,Slow Pulse (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_19wKglue6kKMsHofnUvxax,High Blood Pressure (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_La2IR3Y7XE6SkJ3g-D9NjR,Loss of Bladder Control (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_r_JKHPoLmki2YvlbAiO65B,Loss of Bowel Control (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_UMjUN5c3yUSvVoLmXWLiIx,Hematoma (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_IOHDxuHlSEyUgQ6yUdDdgh,Cerebral Contusion (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_2pAQqRp3jkCU3ZFjlRv0AR,Hemorrhage (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_yk__ogz9WkaxLMAK4bA-MR,Skull Fracture (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_vwExbPeyjkKOCgppQCk8fB,Skull Cracks (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_ZOsGqz4N80yOdYsaRxJQEh,Stroke (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_Bdm9gX7PCUKlHnzK5xiCyh,CNS Neoplasms,sp_437,Brain Injury Medicine Specialist
pc_P4eF6AlmbU-lIfitM5zVHh,Brain Disorder,sp_437,Brain Injury Medicine Specialist
pc_ezO86sStZkqcskubGgcdKx,Sleep Disorder (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_r6ivCyIY20SuwUQZUTwKjB,Reduced Tolerance for Stress (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_7IApnAO6WkCDqQF7HikUCR,Body Numbness (Post Head Injury),sp_437,Brain Injury Medicine Specialist
pc_Idvxg4_Pq0mSORYOwdFJXh,Family Therapy/ Marriage Therapy,sp_438,Marriage and Family Therapist
pc_cRsVMixABU6nyS0LdZb-Hh,Mental Illness,sp_122,Psychiatrist
pc_soLhVnTL9kSExzDoInyzUB,Social Therapy,sp_352,Psychotherapist
pc_eqAncVZz7UujUbOGZXnNxh,Emotional Abuse,sp_352,Psychotherapist
pc_s5MNzG_bYEKi_XE67ZX-UB,Behavior Modification,sp_352,Psychotherapist
pc_SW8oWWwbdECxI9rSK0QF1h,Stress Management,sp_352,Psychotherapist
pc_V7MpZITq0kiNqtzrAsifNR,Domestic Violence,sp_438,Marriage and Family Therapist
pc_HceHhP2IzEKsb5bVoEY71R,Orthopedic Reconstruction Consultation,sp_117,Orthopedic Surgeon
