InsurancePlanId,Name,InsuranceCarrierId,InsuranceCarrierName
ip_10229,Medicare Special Needs Plan,ic_677,Community Health Plan of Washington
ip_10238,AZ HMO,ic_295,Health Net
ip_10239,AZ HMO ExcelCare Network,ic_295,Health Net
ip_10240,AZ PPO/HSA,ic_295,Health Net
ip_10242,LifeWise Connect,ic_659,LifeWise
ip_10243,"Exchange (Platinum, Gold, Silver, Bronze, MedPlus)",ic_409,MetroPlus Health Plan
ip_10245,Silver 73 PPO,ic_438,Blue Shield of California
ip_10247,Premier PPO 35,ic_438,Blue Shield of California
ip_10252,Blue Cross Blue Shield Shared Cost EPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_10253,Blue Cross Blue Shield Health Savings EPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_10254,Health Savings Blue EPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_10255,Health Savings EPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_10256,Health Savings PPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_10257,Major Events Blue PPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_10258,Shared Cost Blue PPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_10259,Shared Cost Blue EPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_10260,Shared Cost EPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_10261,Shared Cost EPO Basic,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_10262,Shared Cost PPO,ic_640,Highmark Blue Cross Blue Shield of Delaware
ip_10263,Blue Cross Blue Shield Shared Cost,ic_1153,Highmark BlueCross BlueShield of West Virginia
ip_10264,Comprehensive Care Blue PPO,ic_1153,Highmark BlueCross BlueShield of West Virginia
ip_10265,Health Savings Blue PPO,ic_1153,Highmark BlueCross BlueShield of West Virginia
ip_10266,FreedomBlue PPO (Medicare),ic_1153,Highmark BlueCross BlueShield of West Virginia
ip_10267,Health Savings PPO,ic_1153,Highmark BlueCross BlueShield of West Virginia
ip_10268,Major Events Blue PPO,ic_1153,Highmark BlueCross BlueShield of West Virginia
ip_10269,Shared Cost Blue PPO,ic_1153,Highmark BlueCross BlueShield of West Virginia
ip_10270,Shared Cost PPO,ic_1153,Highmark BlueCross BlueShield of West Virginia
ip_10275,Choice Connect Gold PPO,ic_1119,New Mexico Health Connections
ip_10276,Choice Connect Silver PPO,ic_1119,New Mexico Health Connections
ip_10279,Healthfirst Bronze Leaf,ic_434,HealthFirst (NY)
ip_10280,Healthfirst Gold Leaf,ic_434,HealthFirst (NY)
ip_10281,Healthfirst Green Leaf,ic_434,HealthFirst (NY)
ip_10282,Healthfirst Silver Leaf,ic_434,HealthFirst (NY)
ip_10284,ConnectorCare/QHP Silver (Silver Network),ic_680,BMC HealthNet Plan
ip_10313,Summit Network,ic_1157,Public Employees Health Program (PEHP)
ip_10314,Advantage Network,ic_1157,Public Employees Health Program (PEHP)
ip_10315,Preferred Network,ic_1157,Public Employees Health Program (PEHP)
ip_10316,Dental Network,ic_1158,Public Employees Health Program (PEHP)
ip_10317,Blue Advantage PPO,ic_854,Blue Cross Blue Shield of Oklahoma
ip_10318,Maryland / Virginia / Washington D.C.: Kaiser Permanente Signature Ded. HMO,ic_385,Kaiser Permanente
ip_10319,Maryland / Virginia / Washington D.C.: Out of Area PPO,ic_385,Kaiser Permanente
ip_10320,Maryland / Virginia / Washington D.C.: Kaiser Permanente for Ind. & Families,ic_385,Kaiser Permanente
ip_10321,Maryland / Virginia / Washington D.C.: Select HSA Qualified Health Plan,ic_385,Kaiser Permanente
ip_10322,Maryland / Virginia / Washington D.C.: Select Deductible HMO,ic_385,Kaiser Permanente
ip_10323,Maryland / Virginia / Washington D.C.: Exclusive Provider Organization,ic_385,Kaiser Permanente
ip_10324,Maryland / Virginia / Washington D.C.: Kaiser Permanente Signature HSA QHP,ic_385,Kaiser Permanente
ip_10325,Maryland / Virginia / Washington D.C.: FEHP Medicare Plus,ic_385,Kaiser Permanente
ip_10326,Maryland / Virginia / Washington D.C.: Federal Employees,ic_385,Kaiser Permanente
ip_10327,Maryland / Virginia / Washington D.C.: Mid-Atlantic Medical Group,ic_385,Kaiser Permanente
ip_10328,Administrative Services/ASO,ic_1159,Dean Health Plan
ip_10329,Badgercare Plus/Medicaid,ic_1159,Dean Health Plan
ip_10330,Commercial HMO Insurance (Group or Individual Coverage),ic_1159,Dean Health Plan
ip_10331,Dean Focus,ic_1159,Dean Health Plan
ip_10332,Medicare Gold,ic_1159,Dean Health Plan
ip_10333,Medicare Select,ic_1159,Dean Health Plan
ip_10334,PPO,ic_1159,Dean Health Plan
ip_10335,RightCare Plus,ic_1160,Arise Health Plan
ip_10336,Arise Health Plan Standard Network,ic_1160,Arise Health Plan
ip_10338,BadgerCare Plus,ic_1161,"Security Health Plan of Wisconsin, Inc."
ip_10339,GHC-SCW Network,ic_1162,Group Health Cooperative of South Central Wisconsin
ip_10340,BadgerCare Plus,ic_1163,Children's Community Health Plan
ip_10342,Peoples Health Choices Platinum #009 (HMO),ic_1165,Peoples Health
ip_10343,Peoples Health Group Medicare (HMO-POS),ic_1165,Peoples Health
ip_10344,Peoples Health Choices 65 #14 (HMO) for St. Tammany Parish,ic_1165,Peoples Health
ip_10345,Peoples Health Secure Choice (HMO SNP),ic_1165,Peoples Health
ip_10346,Peoples Health Secure Health (HMO SNP),ic_1165,Peoples Health
ip_10347,Peoples Health Choices 65 #14 (HMO) for Metro New Orleans Area,ic_1165,Peoples Health
ip_10348,Vantage Tier 1 Providers,ic_1166,"Vantage Health Plan, Inc."
ip_10354,Tier 1 Providers - Medicare,ic_1166,"Vantage Health Plan, Inc."
ip_10361,National Benefit Fund for Rochester Members,ic_440,1199SEIU
ip_10362,Greater New York for New Jersey Members,ic_440,1199SEIU
ip_10363,Home Care Benefit Fund,ic_440,1199SEIU
ip_10364,Licensed Practical Nurses Welfare Fund,ic_440,1199SEIU
ip_10365,National Benefit Fund for Rochester Members,ic_544,1199SEIU
ip_10366,Greater New York for New Jersey Members,ic_544,1199SEIU
ip_10367,Home Care Benefit Fund,ic_544,1199SEIU
ip_10368,Home Health Aide Benefit Fund,ic_544,1199SEIU
ip_10369,Licensed Practical Nurses Welfare Fund,ic_544,1199SEIU
ip_10392,Horizon Medicare Advantage PPO,ic_314,Horizon Blue Cross Blue Shield of New Jersey
ip_10393,Horizon Medicare Blue Choice w/Rx (HMO),ic_314,Horizon Blue Cross Blue Shield of New Jersey
ip_10394,Horizon MyWay HRA Direct Access,ic_314,Horizon Blue Cross Blue Shield of New Jersey
ip_10395,Horizon MyWay HSA Direct Access,ic_314,Horizon Blue Cross Blue Shield of New Jersey
ip_10396,Horizon Medicare Advantage Dental,ic_237,Horizon Blue Cross Blue Shield of New Jersey
ip_10398,Horizon Young Grins,ic_237,Horizon Blue Cross Blue Shield of New Jersey
ip_10399,Horizon Young Grins Plus,ic_237,Horizon Blue Cross Blue Shield of New Jersey
ip_10401,EESISP/Local 3 ONLY,ic_339,MagnaCare
ip_10402,MagnaCare Vision,ic_339,MagnaCare
ip_10404,Unity,ic_1170,Unity Health Insurance
ip_10405,Unity UW Health,ic_1170,Unity Health Insurance
ip_10406,State/Local UW Health,ic_1170,Unity Health Insurance
ip_10408,Beloit One,ic_1170,Unity Health Insurance
ip_10409,Prime,ic_1170,Unity Health Insurance
ip_10411,Elite,ic_1170,Unity Health Insurance
ip_10412,PPO,ic_1170,Unity Health Insurance
ip_10413,BadgerCare Plus,ic_1170,Unity Health Insurance
ip_10416,Gundersen Health Plan Select,ic_1171,Gundersen Health Plan
ip_10418,Group Health Cooperative Network,ic_1172,Group Health Cooperative of Eau Claire
ip_10419,Commercial Dental,ic_1172,Group Health Cooperative of Eau Claire
ip_10420,State Of Wisconsin Employee,ic_1172,Group Health Cooperative of Eau Claire
ip_10421,BadgerCare Plus,ic_1172,Group Health Cooperative of Eau Claire
ip_10422,Medicaid SSI,ic_1172,Group Health Cooperative of Eau Claire
ip_10423,QUEST Integration,ic_1173,AlohaCare
ip_10425,Medicare,ic_1173,AlohaCare
ip_10426,KY: Passport Health Plan,ic_1174,Passport Health Plan (Kentucky)
ip_10427,KY: Passport Health Plan,ic_1175,Passport Health Plan (Kentucky)
ip_10429,Medicaid Area 1,ic_1176,MediPass
ip_10430,Medicaid Area 2A,ic_1176,MediPass
ip_10431,Medicaid Area 2B,ic_1176,MediPass
ip_10432,Medicaid Area 3A,ic_1176,MediPass
ip_10433,Medicaid Area 3B,ic_1176,MediPass
ip_10434,Medicaid Area 4,ic_1176,MediPass
ip_10435,Medicaid Area 5,ic_1176,MediPass
ip_10436,Medicaid Area 6,ic_1176,MediPass
ip_10437,Medicaid Area 7,ic_1176,MediPass
ip_10438,Medicaid Area 8,ic_1176,MediPass
ip_10439,Medicaid Area 9,ic_1176,MediPass
ip_10440,Medicaid Area 10,ic_1176,MediPass
ip_10441,Medicaid Area 11,ic_1176,MediPass
ip_10442,Medicaid Area 1,ic_966,MediPass
ip_10443,Medicaid Area 2A - Alabama County,ic_966,MediPass
ip_10444,Medicaid Area 2B,ic_966,MediPass
ip_10445,Medicaid Area 3A,ic_966,MediPass
ip_10446,Medicaid Area 3B,ic_966,MediPass
ip_10447,Medicaid Area 4,ic_966,MediPass
ip_10448,Medicaid Area 5,ic_966,MediPass
ip_10449,Medicaid Area 6 - Hillsborough County,ic_966,MediPass
ip_10450,Medicaid Area 7,ic_966,MediPass
ip_10451,Medicaid Area 8,ic_966,MediPass
ip_10452,Medicaid Area 9,ic_966,MediPass
ip_10453,Medicaid Area 10,ic_966,MediPass
ip_10454,Medicaid Area 11,ic_966,MediPass
ip_10455,ABA Service Providers,ic_966,MediPass
ip_10456,Medicaid Area 2A - Bay County,ic_966,MediPass
ip_10457,Medicaid Area 2A - Franklin County,ic_966,MediPass
ip_10458,Medicaid Area 2A - Gulf County,ic_966,MediPass
ip_10459,Medicaid Area 2A - Holmes County,ic_966,MediPass
ip_10460,Medicaid Area 2A - Jackson County,ic_966,MediPass
ip_10461,Medicaid Area 2A - Washington County,ic_966,MediPass
ip_10463,"Medicaid Area 6 -  Hardee, Highlands, Manatee and Polk Counties",ic_966,MediPass
ip_10464,Anthem Medicare Preferred (New Hampshire),ic_324,Anthem Blue Cross Blue Shield
ip_10465,Blue Priority (HMO/POS) (Ohio),ic_324,Anthem Blue Cross Blue Shield
ip_10469,CU Health Plan   Exclusive Central Colorado,ic_324,Anthem Blue Cross Blue Shield
ip_10470,CU Health Plan   Exclusive North Colorado,ic_324,Anthem Blue Cross Blue Shield
ip_10471,CU Health Plan   Exclusive South Colorado,ic_324,Anthem Blue Cross Blue Shield
ip_10472,Anthem MediBlue Preferred (PPO) (Connecticut),ic_324,Anthem Blue Cross Blue Shield
ip_10473,Preferred Care Blue (KC) (Missouri),ic_324,Anthem Blue Cross Blue Shield
ip_10474,The Local Choice (Virginia),ic_324,Anthem Blue Cross Blue Shield
ip_10475,BlueChoice (Alternate Network) (Virginia),ic_324,Anthem Blue Cross Blue Shield
ip_10476,Dental Complete (California),ic_219,Anthem Blue Cross Blue Shield
ip_10477,Anthem Dental (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10478,DentaBlue Dental (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10479,Dental Blue (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10480,Dental Complete (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10482,Dental Prime (California),ic_219,Anthem Blue Cross Blue Shield
ip_10483,National Account Dental (California),ic_219,Anthem Blue Cross Blue Shield
ip_10484,Liberty Dental (California),ic_219,Anthem Blue Cross Blue Shield
ip_10485,Copayment/Full Pay/Flex Dental (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10488,Dental Blue - Preferred (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10489,Dental Blue 100 (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10490,Dental Blue 200 (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10491,Dental Blue 300 (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10492,Dental Blue 100/200/300 (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10493,Dental Blue Complete (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10494,Dental PPO (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10495,Dental PPO Plus (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10496,Dental Prime (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10497,Dental Tonik (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10498,Liberty Dental (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10499,National Account Dental (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10500,Preventive/Preventive Plus Dental (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10501,Smart Access (Colorado),ic_219,Anthem Blue Cross Blue Shield
ip_10502,Copayment/Full Pay/Flex Dental (Connecticut),ic_219,Anthem Blue Cross Blue Shield
ip_10503,Dental Blue 100/200/300 (Connecticut),ic_219,Anthem Blue Cross Blue Shield
ip_10504,Dental Blue Complete (Connecticut),ic_219,Anthem Blue Cross Blue Shield
ip_10505,Dental Complete (Connecticut),ic_219,Anthem Blue Cross Blue Shield
ip_10506,Dental Prime (Connecticut),ic_219,Anthem Blue Cross Blue Shield
ip_10507,Dental Tonik (Connecticut),ic_219,Anthem Blue Cross Blue Shield
ip_10509,Liberty Dental (Connecticut),ic_219,Anthem Blue Cross Blue Shield
ip_10510,National Account Dental (Connecticut),ic_219,Anthem Blue Cross Blue Shield
ip_10511,Preventive/Preventive Plus Dental (Connecticut),ic_219,Anthem Blue Cross Blue Shield
ip_10512,Anthem Dental (Indiana),ic_219,Anthem Blue Cross Blue Shield
ip_10513,Dental Blue (Indiana),ic_219,Anthem Blue Cross Blue Shield
ip_10514,Dental Blue 100 (Indiana),ic_219,Anthem Blue Cross Blue Shield
ip_10515,Dental Blue 200 (Indiana),ic_219,Anthem Blue Cross Blue Shield
ip_10516,Dental Blue 300 (Indiana),ic_219,Anthem Blue Cross Blue Shield
ip_10517,Dental Blue 100/200/300 (Indiana),ic_219,Anthem Blue Cross Blue Shield
ip_10518,Dental Blue Complete (Indiana),ic_219,Anthem Blue Cross Blue Shield
ip_10519,Dental Complete (Indiana),ic_219,Anthem Blue Cross Blue Shield
ip_10520,Dental Prime (Indiana),ic_219,Anthem Blue Cross Blue Shield
ip_10521,Liberty Dental (Indiana),ic_219,Anthem Blue Cross Blue Shield
ip_10522,National Account Dental (Indiana),ic_219,Anthem Blue Cross Blue Shield
ip_10523,Smart Access (Indiana),ic_219,Anthem Blue Cross Blue Shield
ip_10524,Anthem Dental (Kentucky),ic_219,Anthem Blue Cross Blue Shield
ip_10525,Dental Blue (Kentucky),ic_219,Anthem Blue Cross Blue Shield
ip_10526,Dental Blue 100 (Kentucky),ic_219,Anthem Blue Cross Blue Shield
ip_10527,Dental Blue 200 (Kentucky),ic_219,Anthem Blue Cross Blue Shield
ip_10528,Dental Blue 300 (Kentucky),ic_219,Anthem Blue Cross Blue Shield
ip_10529,Dental Blue 100/200/300 (Kentucky),ic_219,Anthem Blue Cross Blue Shield
ip_10530,Dental Blue Complete (Kentucky),ic_219,Anthem Blue Cross Blue Shield
ip_10531,Dental Complete (Kentucky),ic_219,Anthem Blue Cross Blue Shield
ip_10532,Dental Prime (Kentucky),ic_219,Anthem Blue Cross Blue Shield
ip_10533,Liberty Dental (Kentucky),ic_219,Anthem Blue Cross Blue Shield
ip_10534,National Account Dental (Kentucky),ic_219,Anthem Blue Cross Blue Shield
ip_10535,Dental Complete (Maine),ic_219,Anthem Blue Cross Blue Shield
ip_10536,Dental Prime (Maine),ic_219,Anthem Blue Cross Blue Shield
ip_10537,Liberty Dental (Maine),ic_219,Anthem Blue Cross Blue Shield
ip_10538,National Account Dental (Maine),ic_219,Anthem Blue Cross Blue Shield
ip_10539,DentaBlue Dental (Missouri),ic_219,Anthem Blue Cross Blue Shield
ip_10540,Dental Blue (Missouri),ic_219,Anthem Blue Cross Blue Shield
ip_10541,Dental Blue 100 (Missouri),ic_219,Anthem Blue Cross Blue Shield
ip_10542,Dental Blue 200 (Missouri),ic_219,Anthem Blue Cross Blue Shield
ip_10543,Dental Blue 300 (Missouri),ic_219,Anthem Blue Cross Blue Shield
ip_10544,Dental Blue 100/200/300 (Missouri),ic_219,Anthem Blue Cross Blue Shield
ip_10545,Dental Blue Complete (Missouri),ic_219,Anthem Blue Cross Blue Shield
ip_10546,Dental Complete (Missouri),ic_219,Anthem Blue Cross Blue Shield
ip_10547,Dental Prime (Missouri),ic_219,Anthem Blue Cross Blue Shield
ip_10548,Liberty Dental (Missouri),ic_219,Anthem Blue Cross Blue Shield
ip_10549,National Account Dental (Missouri),ic_219,Anthem Blue Cross Blue Shield
ip_10550,Dental Blue 100 (Nevada),ic_219,Anthem Blue Cross Blue Shield
ip_10551,Dental Blue 200 (Nevada),ic_219,Anthem Blue Cross Blue Shield
ip_10552,Dental Blue 300 (Nevada),ic_219,Anthem Blue Cross Blue Shield
ip_10553,Dental Blue 100/200/300 (Nevada),ic_219,Anthem Blue Cross Blue Shield
ip_10554,Dental Blue Complete (Nevada),ic_219,Anthem Blue Cross Blue Shield
ip_10555,Dental Complete (Nevada),ic_219,Anthem Blue Cross Blue Shield
ip_10556,Dental PPO (Nevada),ic_219,Anthem Blue Cross Blue Shield
ip_10557,Dental PPO Plus (Nevada),ic_219,Anthem Blue Cross Blue Shield
ip_10558,Dental Prime (Nevada),ic_219,Anthem Blue Cross Blue Shield
ip_10559,Dental Tonik (Nevada),ic_219,Anthem Blue Cross Blue Shield
ip_10560,Liberty Dental (Nevada),ic_219,Anthem Blue Cross Blue Shield
ip_10561,National Account Dental (Nevada),ic_219,Anthem Blue Cross Blue Shield
ip_10562,Dental Complete (New Hampshire),ic_219,Anthem Blue Cross Blue Shield
ip_10563,Dental Prime (New Hampshire),ic_219,Anthem Blue Cross Blue Shield
ip_10564,Dental Tonik (New Hampshire),ic_219,Anthem Blue Cross Blue Shield
ip_10565,Liberty Dental (New Hampshire),ic_219,Anthem Blue Cross Blue Shield
ip_10566,National Account Dental (New Hampshire),ic_219,Anthem Blue Cross Blue Shield
ip_10567,Anthem Dental (Ohio),ic_219,Anthem Blue Cross Blue Shield
ip_10568,Dental Blue (Ohio),ic_219,Anthem Blue Cross Blue Shield
ip_10569,Dental Blue 100 (Ohio),ic_219,Anthem Blue Cross Blue Shield
ip_10570,Dental Blue 200 (Ohio),ic_219,Anthem Blue Cross Blue Shield
ip_10571,Dental Blue 300 (Ohio),ic_219,Anthem Blue Cross Blue Shield
ip_10572,Dental Blue 100/200/300 (Ohio),ic_219,Anthem Blue Cross Blue Shield
ip_10573,Dental Blue Complete (Ohio),ic_219,Anthem Blue Cross Blue Shield
ip_10574,Dental Complete (Ohio),ic_219,Anthem Blue Cross Blue Shield
ip_10575,Dental Prime (Ohio),ic_219,Anthem Blue Cross Blue Shield
ip_10576,Liberty Dental (Ohio),ic_219,Anthem Blue Cross Blue Shield
ip_10577,National Account Dental (Ohio),ic_219,Anthem Blue Cross Blue Shield
ip_10578,Smart Access (Ohio),ic_219,Anthem Blue Cross Blue Shield
ip_10579,Anthem Dental (Virginia),ic_219,Anthem Blue Cross Blue Shield
ip_10580,Dental Blue 200 (Virginia),ic_219,Anthem Blue Cross Blue Shield
ip_10581,Dental Complete (Virginia),ic_219,Anthem Blue Cross Blue Shield
ip_10582,Dental Prime (Virginia),ic_219,Anthem Blue Cross Blue Shield
ip_10583,Liberty Dental (Virginia),ic_219,Anthem Blue Cross Blue Shield
ip_10584,National Account Dental (Virginia),ic_219,Anthem Blue Cross Blue Shield
ip_10585,Dental Blue (Wisconsin),ic_219,Anthem Blue Cross Blue Shield
ip_10588,Dental Blue - Preferred (Wisconsin),ic_219,Anthem Blue Cross Blue Shield
ip_10589,Dental Blue 100 (Wisconsin),ic_219,Anthem Blue Cross Blue Shield
ip_10590,Dental Blue 200 (Wisconsin),ic_219,Anthem Blue Cross Blue Shield
ip_10591,Dental Blue 300 (Wisconsin),ic_219,Anthem Blue Cross Blue Shield
ip_10592,Dental Blue 100/200/300 (Wisconsin),ic_219,Anthem Blue Cross Blue Shield
ip_10593,Dental Blue Complete (Wisconsin),ic_219,Anthem Blue Cross Blue Shield
ip_10594,Dental Complete (Wisconsin),ic_219,Anthem Blue Cross Blue Shield
ip_10595,Dental Prime (Wisconsin),ic_219,Anthem Blue Cross Blue Shield
ip_10596,Liberty Dental (Wisconsin),ic_219,Anthem Blue Cross Blue Shield
ip_10597,National Account Dental (Wisconsin),ic_219,Anthem Blue Cross Blue Shield
ip_10598,Dental Blue (California),ic_219,Anthem Blue Cross Blue Shield
ip_10599,Dental PPO (California),ic_219,Anthem Blue Cross Blue Shield
ip_10600,CO: Healthy Blue Priority HMO 1,ic_324,Anthem Blue Cross Blue Shield
ip_10601,CU Health Plan Access Network Colorado,ic_324,Anthem Blue Cross Blue Shield
ip_10602,CU Health Plan (Medicare) Colorado,ic_324,Anthem Blue Cross Blue Shield
ip_10603,CU Health Plan High Deductible Colorado,ic_324,Anthem Blue Cross Blue Shield
